0,2,0,1,0,0,0,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,2,1,1,0,0,0,0,0,9,0,0,0,0,0,0,2,30,1,1,0,0,0,0,545,428,398,333,451,548,522,552,0.035714,0.066667,0.033333,0.033333,0.000000,0.000000,0.000000,0.000000,5.000000,9.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2,18,1,1,0,0,0,0,11.000000,15.000000,8.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000726,0.006581,0.000355,0.000348,0.000000,0.000000,0.000000,0.000000,0.000106,0.000940,0.000051,0.000044,0.000000,0.000000,0.000000,0.000000,0.0
0,0,0,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,27,0,0,0,382,323,380,326,417,325,490,419,0.000000,0.000000,0.000000,0.000000,0.014925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,0.000000,0.000000,0.000000,0,0,0,0,20,0,0,0,0.000000,0.000000,0.000000,0.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001903,0.000000,0.000000,0.000000,0.0
3,1,0,0,1,0,1,1,0.600000,0.250000,0.000000,0.000000,0.333333,0.000000,1.000000,1.000000,5,4,0,0,3,0,1,1,13,6,0,0,4,0,1,1,49,34,0,0,7,0,13,2,184,98,47,36,38,45,241,758,0.555556,0.444444,0.000000,0.000000,0.375000,0.000000,0.035714,0.040000,9.000000,11.000000,0.000000,0.000000,7.000000,0.000000,3.000000,2.000000,25,18,0,0,7,0,3,2,24.400000,24.000000,0.000000,0.000000,11.666667,0.000000,13.000000,2.000000,0.008603,0.006531,0.000000,0.000000,0.002436,0.000000,0.001050,0.000732,0.002521,0.001795,0.000000,0.000000,0.000306,0.000000,0.000674,0.000093,0.0
0,0,1,2,0,0,2,2,0.000000,0.000000,0.500000,0.666667,0.000000,0.000000,0.500000,0.400000,0,0,2,3,1,2,4,5,0,0,4,3,0,1,3,20,0,0,19,33,29,80,26,221,242,239,426,646,618,840,991,2127,0.000000,0.000000,0.071429,0.083333,0.033333,0.054054,0.125000,0.142857,0.000000,0.000000,15.000000,4.000000,7.000000,7.000000,5.250000,9.000000,0,0,7,9,6,6,9,31,0.000000,0.000000,24.000000,11.666667,58.000000,106.000000,59.500000,61.799999,0.000000,0.000000,0.002768,0.004093,0.002743,0.002466,0.003831,0.012852,0.000000,0.000000,0.001157,0.002260,0.001996,0.005357,0.001717,0.015575,0.0
0,2,1,0,2,2,2,4,0.000000,1.000000,0.500000,0.000000,0.500000,1.000000,0.285714,0.500000,3,2,2,1,4,2,7,8,1,2,2,0,3,2,12,8,8,19,60,3,19,18,60,131,849,821,962,992,831,891,1089,1681,0.045455,0.028571,0.031746,0.017241,0.065574,0.031746,0.112903,0.111111,5.333333,3.000000,3.000000,4.000000,7.750000,2.000000,9.000000,9.125000,5,6,5,2,8,4,21,18,35.666668,9.500000,30.500000,62.000000,28.500000,9.000000,32.571430,32.875000,0.003448,0.004545,0.003143,0.001211,0.005747,0.003347,0.017603,0.013304,0.001290,0.003519,0.009020,0.000409,0.003087,0.002951,0.009413,0.021692,0.0
2,0,0,0,0,0,0,0,0.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,1,1,1,2,5,1,0,1,1,1,1,3,5,4,0,4,2,4,4,4,11,12,0,3736,3106,2293,2622,2332,3201,3985,3402,0.005435,0.001818,0.003257,0.002985,0.006536,0.016129,0.001408,0.000000,1.333333,2.000000,17.000000,3.000000,6.000000,18.000000,30.000000,0.000000,3,1,1,1,3,5,4,0,5.666667,4.000000,92.000000,26.000000,17.000000,61.200001,108.000000,0.000000,0.001781,0.000654,0.000652,0.000690,0.002273,0.003143,0.002421,0.000000,0.000448,0.000321,0.000707,0.000645,0.000741,0.001654,0.001636,0.000000,0.0
2,0,0,0,0,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,132,55,77,106,178,275,163,42,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7,0,0,0,0,0,0,0,9.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0
0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,41,37,32,29,30,32,50,36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.083333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.000000,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000064,0.0
0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,29,32,36,32,41,47,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0
0,1,2,0,0,0,0,0,0.000000,0.333333,0.666667,0.000000,0.000000,0.000000,0.000000,0.000000,2,3,3,1,0,2,0,0,2,3,3,1,0,3,0,0,6,8,10,1,0,6,0,0,2864,3521,2877,3833,4166,3781,3914,3779,0.009091,0.013393,0.014085,0.004785,0.000000,0.008403,0.000000,0.000000,21.500000,9.666667,13.666667,5.000000,0.000000,25.000000,0.000000,0.000000,2,4,4,1,0,3,0,0,61.000000,40.666668,40.666668,7.000000,0.000000,68.500000,0.000000,0.000000,0.001304,0.002759,0.003030,0.000629,0.000000,0.002155,0.000000,0.000000,0.001061,0.001290,0.001852,0.000150,0.000000,0.000975,0.000000,0.000000,0.0
0,0,1,0,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1,0,0,0,0,128,123,133,129,129,181,189,159,0.000000,0.000000,0.066667,0.066667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0,0,5,1,0,0,0,0,0.000000,0.000000,18.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001774,0.000348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000914,0.000044,0.000000,0.000000,0.000000,0.000000,0.0
0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,119,109,135,140,143,142,165,169,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,2,0,0,0,0,0,0.000000,0.000000,39.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000138,0.000000,0.000000,0.000000,0.000000,0.000000,0.0
0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,715,746,728,763,742,958,1006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0
1,0,0,1,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.500000,1,0,0,1,0,0,1,2,3,0,0,3,0,0,1,1,22,0,0,24,0,0,2,16,257,181,243,208,217,271,284,385,0.026316,0.000000,0.000000,0.028571,0.000000,0.000000,0.019608,0.044444,3.000000,0.000000,0.000000,4.000000,0.000000,0.000000,1.000000,2.000000,3,0,0,4,0,0,1,3,22.000000,0.000000,0.000000,24.000000,0.000000,0.000000,2.000000,9.000000,0.001237,0.000000,0.000000,0.001845,0.000000,0.000000,0.000594,0.001963,0.001542,0.000000,0.000000,0.001649,0.000000,0.000000,0.000224,0.002565,0.0
0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,113,158,158,168,161,174,223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0
0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,61,0,178,153,175,163,178,195,533,159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,0.000000,0,0,0,0,0,0,12,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,71.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004957,0.000000,0.0
0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,53,86,187,86,82,82,114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0
0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,11,7,7,5,15,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0
0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,16,10,10,10,19,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0
0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,17,10,17,15,26,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0
1,0,0,1,1,0,0,0,0.500000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2,0,0,1,2,0,1,2,0,0,0,1,3,0,0,1,54,0,0,11,7,0,2,21,550,316,281,259,325,330,446,528,0.090909,0.000000,0.000000,0.045455,0.095238,0.000000,0.045455,0.086957,8.000000,0.000000,0.000000,9.000000,3.000000,0.000000,15.000000,15.000000,16,0,0,9,5,0,1,10,31.000000,0.000000,0.000000,11.000000,5.500000,0.000000,42.000000,51.000000,0.006228,0.000000,0.000000,0.002969,0.001721,0.000000,0.000366,0.003549,0.002663,0.000000,0.000000,0.000537,0.000360,0.000000,0.000063,0.001067,0.0
0,0,0,0,0,0,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,20,0,135,137,150,145,151,154,174,216,0.047619,0.000000,0.000000,0.000000,0.000000,0.000000,0.030303,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,0.000000,1,0,0,0,0,0,9,0,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,0.000000,0.000416,0.000000,0.000000,0.000000,0.000000,0.000000,0.005085,0.000000,0.000073,0.000000,0.000000,0.000000,0.000000,0.000000,0.001730,0.000000,0.0
0,0,2,0,0,0,0,0,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,4,1,0,0,0,3,0,0,13,0,0,0,0,2,0,0,66,2,0,0,0,15,1461,1208,918,1735,1328,1315,1294,1857,0.000000,0.000000,0.173913,0.045455,0.000000,0.000000,0.000000,0.150000,0.000000,0.000000,6.250000,4.000000,0.000000,0.000000,0.000000,5.333333,0,0,17,2,0,0,0,7,0.000000,0.000000,19.250000,5.000000,0.000000,0.000000,0.000000,13.000000,0.000000,0.000000,0.005893,0.000700,0.000000,0.000000,0.000000,0.002777,0.000000,0.000000,0.002651,0.000104,0.000000,0.000000,0.000000,0.000919,0.0
1,1,0,1,2,3,0,4,0.500000,1.000000,0.000000,1.000000,1.000000,0.750000,0.000000,0.571429,2,1,0,1,2,4,4,7,0,5,0,0,4,62,3,9,4,11,0,11,17,132,14,28,1310,849,500,583,707,956,1485,907,0.076923,0.038462,0.000000,0.041667,0.090909,0.166667,0.117647,0.225806,3.000000,6.000000,0.000000,4.000000,5.500000,24.500000,25.750000,14.571428,3,6,0,4,10,80,10,15,5.000000,11.000000,0.000000,11.000000,8.500000,37.000000,40.500000,22.714285,0.001781,0.003927,0.000000,0.002759,0.007576,0.050283,0.006053,0.010776,0.000448,0.001764,0.000000,0.001773,0.003149,0.019844,0.001908,0.004549,0.0
0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,5,3,2,6,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0
0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,5,3,1,4,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0
0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,2,2,0,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0
0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,89,115,113,140,161,132,153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0
0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,143,171,152,137,147,156,193,192,0.058824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,0,0,0,0,0,0,0,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0
0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,118,147,98,114,108,162,147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0
0,0,0,2,0,0,0,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,4,0,0,0,124,146,147,195,182,178,193,184,0.000000,0.000000,0.000000,0.057143,0.023810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0.000000,0.000000,0.000000,0,0,0,2,2,0,0,0,0.000000,0.000000,0.000000,5.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000944,0.000932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000779,0.000291,0.000000,0.000000,0.000000,0.0
